dialogue_id,movie_title,movie_id,character_name,house,species,dialogue,dialogue_length
3662,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Yeah...nerves...,16
3663,Harry Potter and the Order of the Phoenix,5,Molly Weasley,Gryffindor,Human,"Good luck, Harry!",17
3664,Harry Potter and the Order of the Phoenix,5,Hermione Granger,Gryffindor,Human,"They'll have to let you off, Harry... You were defending",56
3665,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"Thanks, Hermione.",17
3666,Harry Potter and the Order of the Phoenix,5,Ron Weasley,Gryffindor,Human,What does he get a hug for?,27
3667,Harry Potter and the Order of the Phoenix,5,Ron Weasley,Gryffindor,Human,"Oh, sure, that's why.",21
3668,Harry Potter and the Order of the Phoenix,5,Ron Weasley,Gryffindor,Human,"Me? Jealous? Of course not, it just doesn't seem fair that you hug one friend more than the other, is all...",108
3669,Harry Potter and the Order of the Phoenix,5,Hermione Granger,Gryffindor,Human,Would you like a hug?,21
3670,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Well, come on, Harry. Time to go.",33
3671,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Bye.,4
3672,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Good, good, not very many Muggles.",34
3673,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Well, come on Harry, in we go.",30
3674,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"I do love using the Fellytone! Now, let's see, what's the number again...",73
3675,Harry Potter and the Order of the Phoenix,5,Goblin,Unknown,Human,Welcome to the Ministry of Magic. Please state your business.,61
3676,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Harry Potter, disciplinary hearing.",35
3677,Harry Potter and the Order of the Phoenix,5,Goblin,Unknown,Human,Pleas stand by.,15
3678,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Keep close, Harry!",18
3679,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Ah, Perkins, good morn-",23
3680,Harry Potter and the Order of the Phoenix,5,Perkins,Unknown,Human,"Arthur, they've changed the time of Potter's hearing.",53
3681,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,Blast! Dumbledore thought they might try that.,46
3682,Harry Potter and the Order of the Phoenix,5,Perkins,Unknown,Human,It started at eight!,20
3683,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Good lord, that was five minutes ago! Come on, Harry!",53
3684,Harry Potter and the Order of the Phoenix,5,Goblin,Unknown,Human,Department of Mysteries.,24
3685,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Department of Mysteries?,24
3686,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Yep, I've got no idea what they get up to in here, it's top secret.",67
3687,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Come on, Harry!",15
3688,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,I've been there before...,25
3689,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Now, Harry, I find that highly unlikely...",42
3690,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"There you are, Harry, in you go...good luck...",46
3691,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,You're late.,12
3692,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Er...sorry.,11
3693,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"No matter, the accused will take his seat.",42
3694,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Very well, we are ready to begin.",33
3695,Harry Potter and the Order of the Phoenix,5,Albus Dumbledore,Gryffindor,Human,"Witness for the Defence, Albus Percival Wulfric Brian Dumbledore.",65
3696,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Ah...you...er...got our message that the time had changed, did you?",67
3697,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,Well. The...ah...charges.,25
3698,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"The charges against the accused shall now be read into the record: That the accused did with deliberation and fore-knowledge of the illegality of his actions, produce a patronus charm in full sight of a Muggle.",210
3699,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Yes.,4
3700,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"Yes, but-",9
3701,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,Within full sight of a Muggle?,30
3703,Harry Potter and the Order of the Phoenix,5,Susan Bones,Hufflepuff,Human,"You produced a Patronus? A fully- formed Patronus, with a clearly- defined shape?",81
3705,Harry Potter and the Order of the Phoenix,5,Susan Bones,Hufflepuff,Human,"That is most remarkable, Mr. Potter.",36
3706,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,It doesn't matter how impressive it was!,40
3707,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,But I did it because of the Dementors!,38
3708,Harry Potter and the Order of the Phoenix,5,Susan Bones,Hufflepuff,Human,What do you mean?,17
3709,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"My cousin and I were attacked by Dementors. That's why I had to use the Patronus, to drive them away.",101
3710,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Ah, yes, yes, another cock-and-bull story.",42
3711,Harry Potter and the Order of the Phoenix,5,Susan Bones,Hufflepuff,Human,Dementors in Little Whinging?,29
3712,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Oh, come now, Susan. He's clearly lying.",40
3713,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,We haven't got time to-,23
3714,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Very well. Weasley, fetch the witness.",38
3715,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,Full name?,10
3716,Harry Potter and the Order of the Phoenix,5,Arabella Figg,Unknown,Human,"Arabella Doreen Figg, resident of Little Whinging.",50
3717,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,So...what is your story?,24
3718,Harry Potter and the Order of the Phoenix,5,Arabella Figg,Unknown,Human,I was sitting on my porch when I saw the two Dementors gliding towards the two boys.,84
3719,Harry Potter and the Order of the Phoenix,5,Susan Bones,Hufflepuff,Human,What did the Dementors look like?,33
3720,Harry Potter and the Order of the Phoenix,5,Arabella Figg,Unknown,Human,"Well, they were big and wore great, tattered cloaks.",52
3721,Harry Potter and the Order of the Phoenix,5,Susan Bones,Hufflepuff,Human,Anything else?,14
3722,Harry Potter and the Order of the Phoenix,5,Arabella Figg,Unknown,Human,I-I felt them. It was horrible...like I would never be happy again.,67
3723,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Very well, you may go.",22
3724,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,Not very convincing.,20
3725,Harry Potter and the Order of the Phoenix,5,Susan Bones,Hufflepuff,Human,"Oh, I disagree. She described their effects very completely.",60
3726,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,So two Dementors just happen to be in Little Whinging? I think not...,69
3727,Harry Potter and the Order of the Phoenix,5,Albus Dumbledore,Gryffindor,Human,"Only if the Dementors are still taking their orders from only the Ministry these days. I believe you know my views on this, Cornelius.",134
3728,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Yes, and they're nothing but bilge, Dumbledore.",47
3729,Harry Potter and the Order of the Phoenix,5,Dolores Umbridge,Slytherin,Human,"Excuse me, Dumbledore, but did you just accused the Ministry of Magic of ordering an attack on this boy?",104
3730,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,Dementors are irrelevant!,25
3731,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Well, yes, if he's telling the truth!",37
3732,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,"Very well, all for clearing the accused of charges?",51
3733,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,All opposed?,12
3734,Harry Potter and the Order of the Phoenix,5,Albus Dumbledore,Gryffindor,Human,Excellent.,10
3735,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Harry, you've been let off! That's wonderful!",45
3736,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,You were tried by the full court?,33
3737,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"I think so, yeah.",17
3738,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Er...is Percy mad at you?,25
3739,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Ah...yes...I'm afraid we had a bit of a row. He, well, he sided with Fudge and the rest of us sided with Dumbledore, so Percy left.",131
3740,Harry Potter and the Order of the Phoenix,5,Lucius Malfoy,Slytherin,Human,"Well, well, if it isn't Patronus Potter.",40
3742,Harry Potter and the Order of the Phoenix,5,Lucius Malfoy,Slytherin,Human,"Come now, Potter, I really don't think that private matters between the Minister and myself are any concern of yours.",117
3743,Harry Potter and the Order of the Phoenix,5,Lucius Malfoy,Slytherin,Human,Shall we continue this in your,30
3744,Harry Potter and the Order of the Phoenix,5,Cornelius Fudge,Unknown,Human,Certainly.,10
3745,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"If he wanted to talk to the Minister, why down here?",52
3746,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Dunno, Harry. Some things are just beyond comprehension.",56
3747,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Settle down, you three!",23
3748,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Sirius, we saw Fudge talking with Lucius Malfoy on Level Nine again. Tell Dumbledore, next time he comes in, would you?",119
3749,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"Yeah, absolutely.",17
3750,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Well, I'd better be off. I've got a bewitched vomiting toilet to deal with.",75
3751,Harry Potter and the Order of the Phoenix,5,Fred Weasley,Gryffindor,Human,"George, remember that concept. Vomiting Toilet.",47
3752,Harry Potter and the Order of the Phoenix,5,George Weasley,Gryffindor,Human,"Right you are, Fred.",20
3753,Harry Potter and the Order of the Phoenix,5,Arthur Weasley,Gryffindor,Human,"Also, I'm covering for Tonks on guard duty later tonight, so I won't be back until late.",88
3754,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,Harry!,6
3755,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"You all right, Harry?",21
3756,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Yeah...just...my scar...the pain is getting stronger.,53
3757,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"Harry, I've got something that might interest you.",50
3758,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,This was the original Order of the Phoenix. Found it while we were cleaning.,76
3759,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"There's Mad-eye and Dumbledore, right next to Dedalus Diggle; Marlene McKinnon, she was killed two weeks after this was taken...;",129
3760,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"then there's Frank and Alice Longbottom, tortured into insanity by Death Eaters; Lupin, of course..",99
3761,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,My parents.,11
3762,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"I miss them, Sirius...",22
3763,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"I know, Harry, I know. I miss them too.",39
3764,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,It's not fair that I got to spend so much time with them and you didn't...,74
3765,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"Why'd they have to die, Sirius, why?",36
3766,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"I know I'm not your father, Harry, but I'll always be there for you, if I can help it...",88
3767,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Thanks.,7
3768,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"Kreacher, get out of here! Now!",31
3769,Harry Potter and the Order of the Phoenix,5,Kreacher,Unknown,House Elf,"Oh, how the old Mistress would weep to see the traitor in her house...",70
3770,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Who..who was that?,18
3771,Harry Potter and the Order of the Phoenix,5,Sirius Black,Gryffindor,Human,"Kreacher. He's been alone with the house for years, he's gone a bit funny.",74
3772,Harry Potter and the Order of the Phoenix,5,Hermione Granger,Gryffindor,Human,"Harry, Ron and I, we've been named House Prefects! She hands Harry a letter.",76
3773,Harry Potter and the Order of the Phoenix,5,Hermione Granger,Gryffindor,Human,"What about you, Harry?",22
3774,Harry Potter and the Order of the Phoenix,5,Hermione Granger,Gryffindor,Human,Are you sure? I would have thought you would get one!,53
3775,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,I'm sure. Nothing.,18
3776,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"So...congratulations Ron, Hermione...",37
3777,Harry Potter and the Order of the Phoenix,5,Ron Weasley,Gryffindor,Human,"Come on, lets go back downstairs!",33
3778,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"Yes, do go enjoy yourselves.",28
3779,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,What is that?,13
3780,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"Yes it is, it's right there!",28
3781,Harry Potter and the Order of the Phoenix,5,Luna Lovegood,Ravenclaw,Human,"I see them too, Harry.",22
3782,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Er...you are?,13
3783,Harry Potter and the Order of the Phoenix,5,Luna Lovegood,Ravenclaw,Human,Luna. Luna Lovegood.,20
3784,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,"Well, thanks Luna.",18
3785,Harry Potter and the Order of the Phoenix,5,Harry Potter,Gryffindor,Human,Hagrid's cabin looks deserted.,30
3786,Harry Potter and the Order of the Phoenix,5,Hermione Granger,Gryffindor,Human,I hope he's all right...,24
